epoch,Alarm_bell_ringing,Speech,Dog,Cat,Vacuum_cleaner,Dishes,Frying,Electric_shaver_toothbrush,Blender,Running_water
82,0.8314606741573034,0.9128787878787878,0.821917808219178,0.7692307692307693,0.71875,0.9130434782608695,0.78,0.7142857142857143,0.7307692307692307,0.8307692307692308
83,0.8089887640449438,0.8712121212121212,0.7808219178082192,0.7115384615384616,0.59375,0.7971014492753623,0.81,0.7142857142857143,0.6923076923076923,0.9538461538461539
84,0.797752808988764,0.7840909090909091,0.684931506849315,0.8653846153846154,0.875,0.7536231884057971,0.82,0.6190476190476191,0.7307692307692307,0.6461538461538462
85,0.8651685393258427,0.9242424242424242,0.6986301369863014,0.6538461538461539,0.96875,0.855072463768116,0.63,0.7142857142857143,0.5384615384615384,0.26153846153846155
86,0.8651685393258427,0.9242424242424242,0.684931506849315,0.8461538461538461,0.90625,0.8985507246376812,0.8,0.6190476190476191,0.6538461538461539,0.6461538461538462
87,0.7865168539325843,0.9053030303030303,0.6712328767123288,0.7692307692307693,0.59375,0.7391304347826086,0.69,0.7619047619047619,0.7692307692307693,0.9384615384615385
88,0.8539325842696629,0.9128787878787878,0.8082191780821918,0.6538461538461539,0.6875,0.6376811594202898,0.78,0.7142857142857143,0.8461538461538461,0.9384615384615385
89,0.8089887640449438,0.8409090909090909,0.7808219178082192,0.7115384615384616,0.71875,0.7536231884057971,0.83,0.7142857142857143,0.8461538461538461,0.7846153846153846
90,0.8314606741573034,0.9393939393939394,0.7397260273972602,0.75,0.78125,0.9130434782608695,0.71,0.7619047619047619,0.8076923076923077,0.5384615384615384
91,0.8202247191011236,0.8787878787878788,0.7945205479452054,0.7692307692307693,0.84375,0.8695652173913043,0.88,0.7142857142857143,0.7307692307692307,0.7692307692307693
92,0.8651685393258427,0.946969696969697,0.7945205479452054,0.8461538461538461,0.6875,0.8405797101449275,0.78,0.6666666666666666,0.6923076923076923,0.9230769230769231
93,0.8539325842696629,0.9393939393939394,0.2191780821917808,0.7884615384615384,0.84375,0.2463768115942029,0.02,0.8571428571428571,0.7692307692307693,0.015384615384615385
94,0.8876404494382022,0.8560606060606061,0.547945205479452,0.8269230769230769,1.0,0.8405797101449275,0.72,0.5238095238095238,0.46153846153846156,0.18461538461538463
95,0.8089887640449438,0.8522727272727273,0.8082191780821918,0.7884615384615384,0.8125,0.8405797101449275,0.85,0.8095238095238095,0.6923076923076923,0.7692307692307693
96,0.7865168539325843,0.9128787878787878,0.6712328767123288,0.9615384615384616,0.8125,0.7246376811594203,0.83,0.7142857142857143,0.6538461538461539,0.8769230769230769
97,0.8539325842696629,0.8825757575757576,0.8082191780821918,0.8076923076923077,0.6875,0.6666666666666666,0.66,0.7142857142857143,0.8076923076923077,0.9230769230769231
98,0.8426966292134831,0.8636363636363636,0.5753424657534246,0.7692307692307693,0.9375,0.17391304347826086,0.82,0.9047619047619048,0.23076923076923078,0.26153846153846155
99,0.8764044943820225,0.9242424242424242,0.4383561643835616,0.8846153846153846,0.71875,0.5362318840579711,0.63,0.7142857142857143,0.8461538461538461,0.7846153846153846
100,0.8314606741573034,0.928030303030303,0.8493150684931506,0.8461538461538461,0.78125,0.8260869565217391,0.87,0.6666666666666666,0.8076923076923077,0.8615384615384616
