epoch,Alarm_bell_ringing,Speech,Dog,Cat,Vacuum_cleaner,Dishes,Frying,Electric_shaver_toothbrush,Blender,Running_water
36,0.5168539325842697,0.8106060606060606,0.4794520547945205,0.5,0.375,0.8260869565217391,0.84,0.3333333333333333,0.2692307692307692,0.676923076923077
37,0.6404494382022472,0.8106060606060606,0.5753424657534246,0.5384615384615384,0.71875,0.927536231884058,0.92,0.47619047619047616,0.4230769230769231,0.27692307692307694
38,0.6067415730337079,0.8560606060606061,0.4520547945205479,0.5192307692307693,0.46875,0.7101449275362319,0.82,0.47619047619047616,0.5,0.7230769230769231
39,0.6179775280898876,0.7765151515151515,0.5616438356164384,0.6538461538461539,0.65625,0.8840579710144928,0.85,0.38095238095238093,0.5384615384615384,0.3230769230769231
40,0.5955056179775281,0.8522727272727273,0.6027397260273972,0.38461538461538464,0.65625,0.6666666666666666,0.65,0.42857142857142855,0.6153846153846154,0.7076923076923077
41,0.6966292134831461,0.821969696969697,0.547945205479452,0.4230769230769231,0.4375,0.7391304347826086,0.76,0.42857142857142855,0.4230769230769231,0.6923076923076923
42,0.6292134831460674,0.8825757575757576,0.5068493150684932,0.4230769230769231,0.46875,0.8260869565217391,0.85,0.42857142857142855,0.34615384615384615,0.6461538461538462
43,0.651685393258427,0.803030303030303,0.5616438356164384,0.5576923076923077,0.8125,0.8840579710144928,0.85,0.47619047619047616,0.6153846153846154,0.3230769230769231
44,0.6404494382022472,0.7992424242424242,0.5205479452054794,0.46153846153846156,0.78125,0.7681159420289855,0.83,0.6190476190476191,0.6538461538461539,0.6461538461538462
45,0.5168539325842697,0.8371212121212122,0.6301369863013698,0.4807692307692308,0.3125,0.5652173913043478,0.48,0.3333333333333333,0.19230769230769232,0.7846153846153846
46,0.4606741573033708,0.821969696969697,0.4931506849315068,0.6730769230769231,0.6875,0.6086956521739131,0.76,0.6666666666666666,0.6538461538461539,0.5846153846153846
47,0.7191011235955056,0.9015151515151515,0.5068493150684932,0.4230769230769231,0.71875,0.8115942028985508,0.84,0.6666666666666666,0.5384615384615384,0.5076923076923077
48,0.651685393258427,0.8674242424242424,0.6301369863013698,0.40384615384615385,0.6875,0.8695652173913043,0.85,0.6190476190476191,0.34615384615384615,0.5230769230769231
49,0.550561797752809,0.8446969696969697,0.5068493150684932,0.5192307692307693,0.4375,0.8115942028985508,0.82,0.47619047619047616,0.34615384615384615,0.7384615384615385
50,0.4157303370786517,0.7954545454545454,0.6301369863013698,0.6346153846153846,0.40625,0.42028985507246375,0.54,0.42857142857142855,0.5384615384615384,0.8307692307692308
51,0.33707865168539325,0.7878787878787878,0.6986301369863014,0.6538461538461539,0.46875,0.7971014492753623,0.81,0.2857142857142857,0.34615384615384615,0.6307692307692307
52,0.7528089887640449,0.8295454545454546,0.5342465753424658,0.5384615384615384,0.5625,0.5362318840579711,0.61,0.6666666666666666,0.6153846153846154,0.7230769230769231
53,0.6179775280898876,0.803030303030303,0.5068493150684932,0.6538461538461539,0.5,0.8405797101449275,0.81,0.5238095238095238,0.38461538461538464,0.7384615384615385
54,0.5168539325842697,0.7916666666666666,0.7123287671232876,0.6153846153846154,0.4375,0.6811594202898551,0.68,0.47619047619047616,0.6538461538461539,0.6923076923076923
55,0.7303370786516854,0.8939393939393939,0.4931506849315068,0.46153846153846156,0.46875,0.7681159420289855,0.83,0.5714285714285714,0.5,0.7538461538461538
56,0.6067415730337079,0.8371212121212122,0.5068493150684932,0.5192307692307693,0.40625,0.3333333333333333,0.49,0.47619047619047616,0.5769230769230769,0.9076923076923077
57,0.6629213483146067,0.821969696969697,0.6301369863013698,0.5576923076923077,0.53125,0.6811594202898551,0.75,0.7142857142857143,0.6538461538461539,0.7692307692307693
58,0.6067415730337079,0.821969696969697,0.6712328767123288,0.5192307692307693,0.625,0.4492753623188406,0.6,0.7142857142857143,0.5769230769230769,0.4307692307692308
59,0.7303370786516854,0.8863636363636364,0.5205479452054794,0.5384615384615384,0.40625,0.8840579710144928,0.87,0.6190476190476191,0.38461538461538464,0.7538461538461538
60,0.7078651685393258,0.9090909090909091,0.5616438356164384,0.4807692307692308,0.46875,0.8405797101449275,0.8,0.5714285714285714,0.5,0.7076923076923077
61,0.6966292134831461,0.8825757575757576,0.5753424657534246,0.5384615384615384,0.40625,0.43478260869565216,0.59,0.6666666666666666,0.5769230769230769,0.8461538461538461
62,0.550561797752809,0.7992424242424242,0.6438356164383562,0.6346153846153846,0.46875,0.9420289855072463,0.84,0.47619047619047616,0.5,0.6
63,0.6067415730337079,0.8522727272727273,0.6575342465753424,0.46153846153846156,0.53125,0.4927536231884058,0.66,0.6666666666666666,0.5384615384615384,0.7692307692307693
64,0.6179775280898876,0.8522727272727273,0.6027397260273972,0.6538461538461539,0.53125,0.8405797101449275,0.8,0.6666666666666666,0.5769230769230769,0.6615384615384615
65,0.48314606741573035,0.8560606060606061,0.6164383561643836,0.5961538461538461,0.375,0.8405797101449275,0.84,0.3333333333333333,0.2692307692307692,0.7384615384615385
66,0.7303370786516854,0.8598484848484849,0.6164383561643836,0.5384615384615384,0.65625,0.927536231884058,0.85,0.42857142857142855,0.5,0.5384615384615384
67,0.7528089887640449,0.8106060606060606,0.4931506849315068,0.4423076923076923,0.5,0.5652173913043478,0.61,0.6666666666666666,0.4230769230769231,0.8461538461538461
68,0.6853932584269663,0.8257575757575758,0.6301369863013698,0.6730769230769231,0.6875,0.6956521739130435,0.78,0.7142857142857143,0.6153846153846154,0.5538461538461539
69,0.5617977528089888,0.8409090909090909,0.6575342465753424,0.6346153846153846,0.59375,0.7246376811594203,0.75,0.47619047619047616,0.5769230769230769,0.6923076923076923
70,0.7865168539325843,0.8522727272727273,0.410958904109589,0.5961538461538461,0.46875,0.8405797101449275,0.83,0.6190476190476191,0.5384615384615384,0.7384615384615385
71,0.42696629213483145,0.8181818181818182,0.6712328767123288,0.6346153846153846,0.34375,0.4782608695652174,0.7,0.5714285714285714,0.5384615384615384,0.8
72,0.7528089887640449,0.8825757575757576,0.4657534246575342,0.5,0.59375,0.7536231884057971,0.8,0.6666666666666666,0.38461538461538464,0.7384615384615385
73,0.6741573033707865,0.8674242424242424,0.6712328767123288,0.5769230769230769,0.53125,0.927536231884058,0.79,0.5714285714285714,0.4230769230769231,0.6923076923076923
74,0.5280898876404494,0.821969696969697,0.6986301369863014,0.6346153846153846,0.59375,0.7101449275362319,0.76,0.47619047619047616,0.6153846153846154,0.7076923076923077
75,0.6629213483146067,0.8674242424242424,0.6712328767123288,0.5192307692307693,0.5,0.7391304347826086,0.73,0.6666666666666666,0.5384615384615384,0.8153846153846154
76,0.7640449438202247,0.8825757575757576,0.6164383561643836,0.5961538461538461,0.71875,0.8405797101449275,0.79,0.6666666666666666,0.5,0.4153846153846154
77,0.651685393258427,0.875,0.5753424657534246,0.6730769230769231,0.46875,0.8840579710144928,0.79,0.42857142857142855,0.5769230769230769,0.7846153846153846
78,0.6067415730337079,0.8522727272727273,0.6575342465753424,0.6730769230769231,0.6875,0.7101449275362319,0.75,0.6666666666666666,0.5,0.7230769230769231
79,0.7528089887640449,0.8977272727272727,0.547945205479452,0.6153846153846154,0.375,0.5797101449275363,0.71,0.6190476190476191,0.5384615384615384,0.8769230769230769
80,0.7640449438202247,0.8825757575757576,0.5753424657534246,0.5192307692307693,0.5625,0.8115942028985508,0.77,0.6666666666666666,0.5384615384615384,0.7692307692307693
81,0.797752808988764,0.8901515151515151,0.5068493150684932,0.5,0.625,0.7536231884057971,0.8,0.6666666666666666,0.4230769230769231,0.7692307692307693
82,0.5168539325842697,0.8257575757575758,0.684931506849315,0.6538461538461539,0.6875,0.5362318840579711,0.77,0.5714285714285714,0.6923076923076923,0.676923076923077
83,0.651685393258427,0.8939393939393939,0.6164383561643836,0.6730769230769231,0.59375,0.6956521739130435,0.75,0.5238095238095238,0.6153846153846154,0.7692307692307693
84,0.651685393258427,0.9053030303030303,0.6986301369863014,0.5769230769230769,0.4375,0.7536231884057971,0.77,0.6666666666666666,0.6538461538461539,0.7692307692307693
85,0.4943820224719101,0.8333333333333334,0.684931506849315,0.7307692307692307,0.53125,0.8405797101449275,0.77,0.5238095238095238,0.6153846153846154,0.7384615384615385
86,0.550561797752809,0.8257575757575758,0.547945205479452,0.7692307692307693,0.53125,0.7971014492753623,0.84,0.42857142857142855,0.5769230769230769,0.7384615384615385
87,0.7078651685393258,0.8712121212121212,0.6027397260273972,0.6538461538461539,0.5,0.8840579710144928,0.82,0.42857142857142855,0.6153846153846154,0.7076923076923077
88,0.7191011235955056,0.8598484848484849,0.6575342465753424,0.6153846153846154,0.375,0.782608695652174,0.77,0.6666666666666666,0.5384615384615384,0.7846153846153846
89,0.7752808988764045,0.8787878787878788,0.6164383561643836,0.6538461538461539,0.625,0.8695652173913043,0.85,0.5714285714285714,0.6153846153846154,0.7230769230769231
90,0.651685393258427,0.8484848484848485,0.7671232876712328,0.5384615384615384,0.65625,0.7246376811594203,0.74,0.7142857142857143,0.5769230769230769,0.7230769230769231
91,0.5056179775280899,0.8333333333333334,0.7808219178082192,0.5384615384615384,0.3125,0.9130434782608695,0.74,0.5714285714285714,0.5384615384615384,0.8153846153846154
92,0.6179775280898876,0.8295454545454546,0.6575342465753424,0.6923076923076923,0.5625,0.927536231884058,0.85,0.5238095238095238,0.5384615384615384,0.7538461538461538
93,0.7191011235955056,0.8484848484848485,0.5068493150684932,0.5769230769230769,0.5,0.8115942028985508,0.8,0.5714285714285714,0.4230769230769231,0.8461538461538461
94,0.7191011235955056,0.8636363636363636,0.6164383561643836,0.5961538461538461,0.40625,0.9565217391304348,0.82,0.3333333333333333,0.23076923076923078,0.7384615384615385
95,0.5842696629213483,0.8636363636363636,0.684931506849315,0.6923076923076923,0.53125,0.6521739130434783,0.73,0.6666666666666666,0.6153846153846154,0.8307692307692308
96,0.7752808988764045,0.8598484848484849,0.6438356164383562,0.6346153846153846,0.8125,0.8260869565217391,0.78,0.6666666666666666,0.4230769230769231,0.6153846153846154
97,0.8089887640449438,0.8712121212121212,0.6027397260273972,0.5,0.875,0.7971014492753623,0.73,0.5714285714285714,0.4230769230769231,0.6615384615384615
98,0.8089887640449438,0.8787878787878788,0.5753424657534246,0.5576923076923077,0.65625,0.8985507246376812,0.77,0.6666666666666666,0.5384615384615384,0.676923076923077
99,0.7752808988764045,0.8484848484848485,0.6575342465753424,0.6730769230769231,0.65625,0.8695652173913043,0.83,0.6666666666666666,0.6538461538461539,0.7076923076923077
100,0.6741573033707865,0.8863636363636364,0.6712328767123288,0.7115384615384616,0.46875,0.927536231884058,0.83,0.5714285714285714,0.7307692307692307,0.7230769230769231
