epoch,Alarm_bell_ringing,Speech,Dog,Cat,Vacuum_cleaner,Dishes,Frying,Electric_shaver_toothbrush,Blender,Running_water
43,0.8787878787878788,0.954954954954955,0.8913043478260869,0.7435897435897436,0.6190476190476191,0.4552238805970149,0.7870370370370371,1.0,0.48484848484848486,0.7777777777777778
44,0.8769230769230769,0.9547511312217195,0.9047619047619048,0.7741935483870968,0.6097560975609756,0.6973684210526315,0.8924731182795699,0.8666666666666667,0.5,0.6774193548387096
45,0.9387755102040817,0.9525862068965517,0.6666666666666666,0.78125,0.8333333333333334,0.6290322580645161,0.9411764705882353,1.0,0.5,0.4722222222222222
46,0.9761904761904762,0.9774774774774775,0.9,0.6730769230769231,0.6470588235294118,0.7777777777777778,0.9047619047619048,0.875,0.4857142857142857,0.7037037037037037
47,0.9142857142857143,0.9296875,0.9024390243902439,0.7586206896551724,0.6388888888888888,0.6021505376344086,0.8235294117647058,0.5185185185185185,0.6666666666666666,0.8918918918918919
48,0.9354838709677419,0.9308943089430894,0.8518518518518519,0.84,0.6875,0.5,0.8018867924528302,0.8666666666666667,0.5294117647058824,0.85
49,0.98,0.9529914529914529,0.8604651162790697,0.7105263157894737,0.6363636363636364,0.7088607594936709,0.82,1.0,0.6,0.5581395348837209
50,0.9736842105263158,0.958904109589041,0.8070175438596491,0.5892857142857143,0.7222222222222222,0.8529411764705882,0.9473684210526315,0.8181818181818182,0.4666666666666667,0.4954128440366973
51,0.967741935483871,0.9541284403669725,0.6623376623376623,0.68,0.6818181818181818,0.5612244897959183,0.8804347826086957,1.0,0.45,0.7454545454545455
52,0.881578947368421,0.9605263157894737,0.9512195121951219,0.8235294117647058,0.72,0.7708333333333334,0.9242424242424242,0.5833333333333334,0.5333333333333333,0.618421052631579
53,0.9821428571428571,0.9636363636363636,0.8809523809523809,0.7083333333333334,0.6666666666666666,0.5979381443298969,0.826530612244898,1.0,0.625,0.6857142857142857
54,0.9787234042553191,0.9631336405529954,0.5977011494252874,0.6956521739130435,0.7,0.6911764705882353,0.918918918918919,0.8333333333333334,0.4857142857142857,0.6428571428571429
55,0.8783783783783784,0.9402390438247012,0.8780487804878049,0.7741935483870968,0.7142857142857143,0.7681159420289855,0.9021739130434783,0.8571428571428571,0.5652173913043478,0.6049382716049383
56,0.9818181818181818,0.9650655021834061,0.8809523809523809,0.675,0.7647058823529411,0.696969696969697,0.9607843137254902,1.0,0.45454545454545453,0.36645962732919257
57,0.9672131147540983,0.9434782608695652,0.8679245283018868,0.725,0.7083333333333334,0.6911764705882353,0.9259259259259259,0.7894736842105263,0.5666666666666667,0.6666666666666666
58,0.9818181818181818,0.9644444444444444,0.7538461538461538,0.75,0.625,0.7209302325581395,0.9375,0.3,0.5172413793103449,0.9333333333333333
59,0.9285714285714286,0.9435483870967742,0.9047619047619048,0.717948717948718,0.8125,0.5495495495495496,0.8787878787878788,1.0,0.6666666666666666,0.6533333333333333
60,0.9692307692307692,0.9302325581395349,0.8913043478260869,0.8064516129032258,0.6818181818181818,0.5918367346938775,0.8888888888888888,1.0,0.5652173913043478,0.6571428571428571
61,0.9393939393939394,0.9471544715447154,0.8936170212765957,0.7567567567567568,0.6842105263157895,0.7692307692307693,0.9076923076923077,0.6666666666666666,0.6521739130434783,0.5555555555555556
62,0.9607843137254902,0.9590909090909091,0.6811594202898551,0.75,0.7142857142857143,0.5284552845528455,0.8235294117647058,1.0,0.5909090909090909,0.7647058823529411
63,0.9818181818181818,0.9414225941422594,0.8,0.8275862068965517,0.7391304347826086,0.7727272727272727,0.9428571428571428,0.42424242424242425,0.5833333333333334,0.6666666666666666
64,0.9821428571428571,0.9533898305084746,0.8301886792452831,0.7083333333333334,0.7083333333333334,0.6904761904761905,0.898876404494382,0.875,0.5357142857142857,0.6615384615384615
65,0.9772727272727273,0.9535864978902954,0.8333333333333334,0.6458333333333334,0.75,0.6304347826086957,0.8842105263157894,0.7777777777777778,0.5,0.5783132530120482
66,0.8666666666666667,0.9458333333333333,0.7894736842105263,0.8,0.65625,0.48854961832061067,0.8018867924528302,1.0,0.5909090909090909,0.7954545454545454
67,0.9305555555555556,0.9683257918552036,0.9230769230769231,0.8518518518518519,0.6956521739130435,0.6964285714285714,0.9242424242424242,0.4117647058823529,0.6111111111111112,0.5789473684210527
68,0.953125,0.9688888888888889,0.7931034482758621,0.7777777777777778,0.6285714285714286,0.6857142857142857,0.896551724137931,0.6818181818181818,0.5,0.8372093023255814
69,0.9803921568627451,0.9568965517241379,0.8135593220338984,0.7333333333333333,0.6551724137931034,0.78125,0.9146341463414634,0.8333333333333334,0.5172413793103449,0.6818181818181818
70,0.8860759493670886,0.9453781512605042,1.0,0.7948717948717948,0.75,0.6170212765957447,0.8924731182795699,1.0,0.5185185185185185,0.6486486486486487
71,1.0,0.9515418502202643,0.7101449275362319,0.6875,0.7857142857142857,0.6470588235294118,0.9090909090909091,0.8571428571428571,0.5185185185185185,0.5909090909090909
72,0.9305555555555556,0.932,0.8947368421052632,0.8125,0.76,0.6753246753246753,0.8695652173913043,0.3181818181818182,0.5882352941176471,0.676056338028169
73,0.9836065573770492,0.9581589958158996,0.7313432835820896,0.7894736842105263,0.7391304347826086,0.5614035087719298,0.8777777777777778,1.0,0.6111111111111112,0.6818181818181818
74,0.94,0.9644444444444444,0.6986301369863014,0.75,0.7037037037037037,0.7424242424242424,0.9382716049382716,1.0,0.5333333333333333,0.647887323943662
75,1.0,0.9462809917355371,0.7777777777777778,0.7714285714285715,0.7619047619047619,0.6710526315789473,0.9125,0.875,0.5833333333333334,0.6708860759493671
76,0.9066666666666666,0.9471544715447154,0.8490566037735849,0.8378378378378378,0.575,0.6904761904761905,0.8404255319148937,0.4666666666666667,0.5652173913043478,0.75
77,0.9830508474576272,0.9506172839506173,0.8571428571428571,0.6862745098039216,0.7894736842105263,0.6777777777777778,0.8777777777777778,1.0,0.6,0.6296296296296297
78,0.9818181818181818,0.9533898305084746,0.8135593220338984,0.7446808510638298,0.7096774193548387,0.7777777777777778,0.9146341463414634,0.5833333333333334,0.48148148148148145,0.7580645161290323
79,0.9305555555555556,0.9367588932806324,0.9090909090909091,0.7272727272727273,0.75,0.7547169811320755,0.9342105263157895,1.0,0.5833333333333334,0.4956521739130435
80,0.918918918918919,0.9433198380566802,0.8936170212765957,0.7297297297297297,0.75,0.7088607594936709,0.8953488372093024,0.7777777777777778,0.5833333333333334,0.6944444444444444
81,0.8452380952380952,0.9362549800796812,0.9024390243902439,0.896551724137931,0.7142857142857143,0.6582278481012658,0.898876404494382,0.6363636363636364,0.7333333333333333,0.746268656716418
82,0.9787234042553191,0.960352422907489,0.6666666666666666,0.7083333333333334,0.6875,0.74,0.927710843373494,0.8571428571428571,0.42857142857142855,0.7096774193548387
83,0.9830508474576272,0.9516129032258065,0.8333333333333334,0.7142857142857143,0.76,0.7164179104477612,0.9259259259259259,0.8461538461538461,0.5333333333333333,0.7142857142857143
84,0.9830508474576272,0.956,0.7611940298507462,0.75,0.7777777777777778,0.6582278481012658,0.9390243902439024,0.875,0.5862068965517241,0.6944444444444444
85,0.9777777777777777,0.9606986899563319,0.7692307692307693,0.7450980392156863,0.7727272727272727,0.6666666666666666,0.9058823529411765,1.0,0.6666666666666666,0.6575342465753424
86,0.98,0.9646017699115044,0.9302325581395349,0.6349206349206349,0.7727272727272727,0.6962025316455697,0.8571428571428571,1.0,0.5172413793103449,0.5925925925925926
87,0.9402985074626866,0.9426229508196722,0.8461538461538461,0.723404255319149,0.8888888888888888,0.5922330097087378,0.8723404255319149,1.0,0.6956521739130435,0.6301369863013698
88,0.9552238805970149,0.9659574468085106,0.8421052631578947,0.7441860465116279,0.8,0.675,0.9166666666666666,0.9333333333333333,0.6666666666666666,0.6296296296296297
89,0.92,0.9469387755102041,0.9183673469387755,0.7555555555555555,0.7142857142857143,0.6896551724137931,0.8947368421052632,1.0,0.6153846153846154,0.7121212121212122
90,0.9830508474576272,0.9613733905579399,0.6666666666666666,0.8,0.7241379310344828,0.625,0.9024390243902439,0.7894736842105263,0.6,0.734375
91,0.9782608695652174,0.9482758620689655,0.6785714285714286,0.7368421052631579,0.9090909090909091,0.6176470588235294,0.9135802469135802,1.0,0.7,0.5888888888888889
92,0.9821428571428571,0.9605263157894737,0.75,0.75,0.75,0.5925925925925926,0.8673469387755102,1.0,0.7368421052631579,0.6805555555555556
93,0.9142857142857143,0.9531914893617022,0.9487179487179487,0.6976744186046512,0.8,0.5773195876288659,0.851063829787234,1.0,0.6470588235294118,0.5851063829787234
94,0.9552238805970149,0.95,0.8823529411764706,0.7560975609756098,0.8125,0.4852941176470588,0.845360824742268,1.0,0.5454545454545454,0.631578947368421
95,0.9811320754716981,0.9539748953974896,0.819672131147541,0.6923076923076923,0.8095238095238095,0.7758620689655172,0.948051948051948,0.875,0.5925925925925926,0.6428571428571429
96,0.9452054794520548,0.961864406779661,0.8867924528301887,0.7857142857142857,0.65,0.6705882352941176,0.8571428571428571,0.5384615384615384,0.7333333333333333,0.8
97,0.8674698795180723,0.9543568464730291,0.8301886792452831,0.7878787878787878,0.5490196078431373,0.632183908045977,0.9125,0.5,0.5789473684210527,0.7962962962962963
98,0.9473684210526315,0.928,0.9130434782608695,0.7073170731707317,0.6774193548387096,0.5849056603773585,0.8555555555555555,1.0,0.6363636363636364,0.7333333333333333
99,0.8846153846153846,0.9739130434782609,0.9230769230769231,0.7608695652173914,0.75,0.6451612903225806,0.8924731182795699,1.0,0.68,0.7301587301587301
100,0.9836065573770492,0.9473684210526315,0.8166666666666667,0.7254901960784313,0.8823529411764706,0.6808510638297872,0.8829787234042553,1.0,0.5428571428571428,0.7121212121212122
